Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Boortmeerbeek ,24014,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.4,0.25,0.35
 Boortmeerbeek ,24014,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.35,0.29,0.35
 Boortmeerbeek ,24014,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.48,0.19,0.33
 Boortmeerbeek ,24014,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.49,0.25,0.26
 Borgloon ,73009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.29,0.21,0.5
 Borgloon ,73009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.4,0.21,0.4
 Borgloon ,73009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.28,0.24,0.48
 Borgloon ,73009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.28,0.26,0.46
 Borgloon ,73009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.29,0.24,0.46
 Borgloon ,73009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.39,0.24,0.37
 Bornem ,12007,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.23,0.2,0.57
 Bornem ,12007,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.3,0.25,0.44
 Bornem ,12007,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.13,0.19,0.68
 Bornem ,12007,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.16,0.22,0.62
 Bornem ,12007,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.24,0.19,0.56
 Bornem ,12007,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.27,0.26,0.47
 Borsbeek ,11007,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.23,0.23,0.54
 Borsbeek ,11007,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.33,0.23,0.44
 Borsbeek ,11007,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.17,0.22,0.61
 Borsbeek ,11007,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.25,0.21,0.53
 Borsbeek ,11007,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.32,0.18,0.49
 Borsbeek ,11007,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.38,0.2,0.42
 Boutersem ,24016,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.59,0.22,0.19
 Boutersem ,24016,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.72,0.15,0.13
 Boutersem ,24016,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.29,0.28,0.43
 Boutersem ,24016,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.38,0.31,0.31
 Boutersem ,24016,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.43,0.27,0.3
 Boutersem ,24016,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.58,0.19,0.23
 Brakel ,45059,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.45,0.26,0.29
 Brakel ,45059,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.42,0.31,0.27
 Brakel ,45059,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.28,0.29,0.43
 Brakel ,45059,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.18,0.24,0.58
 Brakel ,45059,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.45,0.21,0.34
 Brakel ,45059,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.25,0.29,0.46
 Brasschaat ,11008,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.18,0.24,0.57
 Brasschaat ,11008,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.35,0.22,0.42
 Brasschaat ,11008,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.09,0.2,0.71
 Brasschaat ,11008,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.14,0.24,0.62
 Brasschaat ,11008,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.21,0.21,0.58
 Brasschaat ,11008,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.31,0.23,0.45
 Brecht ,11009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.12,0.21,0.66
 Brecht ,11009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.19,0.21,0.6
 Brecht ,11009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.09,0.23,0.68
 Brecht ,11009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.12,0.23,0.66
 Brecht ,11009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.11,0.23,0.65
 Brecht ,11009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.19,0.25,0.56
 Bredene ,35002,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.07,0.11,0.83
 Bredene ,35002,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.11,0.21,0.68
 Bredene ,35002,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.1,0.13,0.77
 Bredene ,35002,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.08,0.16,0.75
 Bredene ,35002,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.13,0.18,0.69
 Bredene ,35002,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.16,0.19,0.65
 Bree ,72004,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.15,0.16,0.69
 Bree ,72004,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.18,0.21,0.6
 Bree ,72004,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.15,0.18,0.67
 Bree ,72004,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.15,0.21,0.65
 Bree ,72004,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.18,0.17,0.64
 Bree ,72004,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.21,0.22,0.57
 Brugge ,31005,ja,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.28,0.2,0.52
 Brugge ,31005,ja,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.12,0.17,0.71
 Brugge ,31005,ja,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.29,0.17,0.55
 Buggenhout ,42004,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.38,0.24,0.38
 Buggenhout ,42004,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.47,0.25,0.28
 Buggenhout ,42004,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.24,0.26,0.5
 Buggenhout ,42004,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.24,0.24,0.51
 Buggenhout ,42004,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.37,0.26,0.38
 Buggenhout ,42004,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.43,0.24,0.33
 Damme ,31006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.3,0.2,0.51
 Damme ,31006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.35,0.25,0.39
 Damme ,31006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.19,0.24,0.57
 Damme ,31006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.22,0.23,0.56
 Damme ,31006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.3,0.22,0.48
 Damme ,31006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.35,0.24,0.41
 De Haan ,35029,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.22,0.19,0.59
 De Haan ,35029,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.36,0.23,0.41
 De Haan ,35029,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.19,0.2,0.61
 De Haan ,35029,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.16,0.21,0.63
 De Haan ,35029,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.23,0.22,0.55
 De Haan ,35029,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.33,0.22,0.45
 De Panne ,38008,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.23,0.21,0.56
 De Panne ,38008,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.31,0.25,0.44
 De Panne ,38008,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.16,0.19,0.65
 De Panne ,38008,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.14,0.19,0.67
 De Panne ,38008,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.24,0.17,0.59
 De Panne ,38008,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.21,0.22,0.58
 De Pinte ,44012,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.19,0.27,0.55
 De Pinte ,44012,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.27,0.22,0.51
 De Pinte ,44012,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.1,0.16,0.74
 De Pinte ,44012,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.11,0.15,0.73
 De Pinte ,44012,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.14,0.22,0.64
 De Pinte ,44012,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.26,0.2,0.55
 Deerlijk ,34009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.33,0.3,0.36
 Deerlijk ,34009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.45,0.26,0.29
 Deerlijk ,34009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.17,0.24,0.59
 Deerlijk ,34009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.23,0.28,0.49
 Deerlijk ,34009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.24,0.25,0.51
 Deerlijk ,34009,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.36,0.25,0.39
 Deinze ,44011,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.3,0.27,0.42
 Deinze ,44083,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.28,0.25,0.48
 Deinze ,44011,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.19,0.27,0.54
 Deinze ,44083,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.14,0.22,0.64
 Deinze ,44011,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.26,0.26,0.48
 Deinze ,44083,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.27,0.24,0.49
 Denderleeuw ,41011,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.37,0.24,0.39
 Denderleeuw ,41011,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.41,0.23,0.35
 Denderleeuw ,41011,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.27,0.24,0.49
 Denderleeuw ,41011,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.27,0.27,0.46
 Denderleeuw ,41011,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.37,0.22,0.41
 Denderleeuw ,41011,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.46,0.19,0.34
 Dendermonde ,42006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.51,0.24,0.25
 Dendermonde ,42006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.58,0.22,0.21
 Dendermonde ,42006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.3,0.27,0.43
 Dendermonde ,42006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.3,0.29,0.41
 Dendermonde ,42006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.46,0.2,0.34
 Dendermonde ,42006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.48,0.23,0.29
 Dentergem ,37002,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.46,0.25,0.29
 Dentergem ,37002,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.53,0.22,0.26
 Dentergem ,37002,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.2,0.27,0.52
 Dentergem ,37002,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.22,0.22,0.56
 Dentergem ,37002,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.31,0.24,0.45
 Dentergem ,37002,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.32,0.26,0.42
 Dessel ,13006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.2,0.23,0.57
 Dessel ,13006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.39,0.21,0.4
 Dessel ,13006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.08,0.16,0.76
 Dessel ,13006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.16,0.24,0.6
 Dessel ,13006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.2,0.23,0.57
 Dessel ,13006,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.36,0.23,0.41
 Destelbergen ,44013,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.25,0.31,0.43
 Destelbergen ,44013,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.33,0.28,0.39
 Destelbergen ,44013,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.16,0.21,0.63
 Destelbergen ,44013,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.12,0.23,0.65
 Destelbergen ,44013,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.27,0.23,0.5
 Destelbergen ,44013,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.33,0.22,0.45
 Diepenbeek ,71011,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.13,0.19,0.69
 Diepenbeek ,71011,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.2,0.25,0.55
 Diepenbeek ,71011,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.12,0.22,0.65
 Diepenbeek ,71011,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.09,0.27,0.64
 Diepenbeek ,71011,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.17,0.25,0.59
 Diepenbeek ,71011,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.22,0.26,0.53
 Diest ,24020,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.42,0.25,0.33
 Diest ,24020,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.36,0.25,0.39
 Diest ,24020,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.37,0.26,0.37
 Diest ,24020,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.24,0.29,0.47
 Diest ,24020,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.39,0.24,0.37
 Diest ,24020,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.38,0.22,0.4
 Diksmuide ,32003,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.42,0.22,0.36
 Diksmuide ,32003,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.52,0.24,0.24
 Diksmuide ,32003,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.34,0.27,0.39
 Diksmuide ,32003,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.24,0.25,0.51
 Diksmuide ,32003,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.38,0.22,0.39
 Diksmuide ,32003,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.38,0.23,0.39
 Dilbeek ,23016,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.65,0.16,0.19
