Gemeente,NIS-code,Centrumstad?,Indicator,Herkomst,Jaar,Aantal personen van 0 tot en met 59 jaar dat leeft in een gezin met zeer lage werkintensiteit naar herkomst,Aantal inwoners van 0 tot en met 59 jaar naar herkomst (KSZ-cijfers),Procent
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,9226,31491,0.293
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2013,3020,11019,0.2741
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,22603,179655,0.1258
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,16110,62001,0.2598
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2014,51173,156152,0.3277
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2014,19728,57823,0.3412
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2014,3571,18199,0.1962
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2014,6935,19222,0.3608
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2014,24510,79107,0.3098
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2014,9325,32195,0.2896
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2014,3214,11607,0.2769
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2015,22032,175711,0.1254
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,16625,64727,0.2568
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,51682,158804,0.3254
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2015,20529,59444,0.3454
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2015,3710,19418,0.1911
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2015,6277,18736,0.335
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2015,24876,80624,0.3085
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,9384,33003,0.2843
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2015,3531,12306,0.2869
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,20958,171764,0.122
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,16110,66648,0.2417
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,51431,163181,0.3152
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2016,20804,62005,0.3355
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2016,3690,20302,0.1818
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2016,6023,18749,0.3212
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2016,24604,82427,0.2985
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,9035,33523,0.2695
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2016,3385,12823,0.264
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,19464,167984,0.1159
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,14971,68301,0.2192
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,49955,167320,0.2986
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2017,21102,64854,0.3254
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2017,3311,20951,0.158
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2017,5473,18557,0.2949
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2017,23380,83909,0.2786
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,8407,34054,0.2469
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2017,3253,13296,0.2447
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,17965,164151,0.1094
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,13872,69277,0.2002
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2018,48917,172156,0.2841
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2018,21441,68099,0.3149
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2018,2988,21359,0.1399
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2018,5102,18744,0.2722
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2018,22374,85313,0.2623
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2018,7839,34300,0.2285
Antwerpen,11002,ja,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2018,3045,13618,0.2236
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2009,421,8744,0.0481
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2009,47,522,0.09
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2009,54,358,0.1508
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2009,18,178,0.1011
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2009,5,46,0.1087
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2009,16,107,0.1495
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2009,20,73,0.274
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2009,35,384,0.0911
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2009,7,92,0.0761
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2010,478,8770,0.0545
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2010,52,537,0.0968
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2010,70,399,0.1754
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2010,32,203,0.1576
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2010,7,53,0.1321
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2010,27,124,0.2177
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2010,11,72,0.1528
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2010,38,391,0.0972
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2010,7,93,0.0753
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,483,8657,0.0558
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,36,570,0.0632
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,103,442,0.233
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2011,49,203,0.2414
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2011,45,156,0.2885
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2011,9,83,0.1084
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2011,30,419,0.0716
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2011,5,100,0.05
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,429,8541,0.0502
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,52,589,0.0883
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,101,463,0.2181
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2012,57,219,0.2603
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2012,9,60,0.15
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2012,35,155,0.2258
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2012,9,89,0.1011
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2012,38,434,0.0876
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2012,5,95,0.0526
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2013,439,8474,0.0518
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,54,608,0.0888
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2013,104,466,0.2232
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2013,65,223,0.2915
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2013,30,153,0.1961
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2013,9,90,0.1
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,42,430,0.0977
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2013,9,108,0.0833
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,416,8409,0.0495
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,46,606,0.0759
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2014,114,531,0.2147
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2014,75,284,0.2641
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2014,10,76,0.1316
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2014,28,142,0.1972
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2014,11,105,0.1048
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2014,29,424,0.0684
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2014,7,106,0.066
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2015,405,8237,0.0492
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,48,633,0.0758
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,132,567,0.2328
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2015,76,296,0.2568
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2015,8,84,0.0952
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2015,37,166,0.2229
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2015,19,105,0.181
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,34,436,0.078
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2015,6,113,0.0531
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,424,8091,0.0524
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,49,663,0.0739
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,164,615,0.2667
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2016,91,319,0.2853
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2016,43,171,0.2515
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2016,30,125,0.24
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,44,467,0.0942
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2016,5,111,0.045
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,400,7992,0.0501
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,36,696,0.0517
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,179,661,0.2708
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2017,109,335,0.3254
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2017,36,184,0.1957
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2017,34,142,0.2394
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,30,465,0.0645
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2017,5,123,0.0407
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,399,7917,0.0504
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,64,768,0.0833
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2018,214,741,0.2888
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2018,137,400,0.3425
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2018,9,129,0.0698
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2018,38,184,0.2065
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2018,39,157,0.2484
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2018,50,503,0.0994
Boechout,11004,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2018,5,136,0.0368
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2009,638,9147,0.0697
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2009,107,800,0.1338
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2009,487,2584,0.1885
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2009,74,484,0.1529
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2009,11,97,0.1134
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2009,117,524,0.2233
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2009,296,1576,0.1878
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2009,63,519,0.1214
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2009,33,184,0.1793
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2010,736,9061,0.0812
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2010,144,847,0.17
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2010,661,2742,0.2411
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2010,109,523,0.2084
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2010,16,124,0.129
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2010,212,584,0.363
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2010,340,1635,0.208
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2010,86,516,0.1667
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2010,42,207,0.2029
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,708,9002,0.0786
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,153,902,0.1696
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,744,3023,0.2461
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2011,105,600,0.175
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2011,10,134,0.0746
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2011,243,711,0.3418
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2011,396,1712,0.2313
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2011,90,544,0.1654
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2011,53,224,0.2366
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,691,8850,0.0781
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,127,981,0.1295
Boom,11005,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,695,3291,0.2112
