Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Herkomst,Aantal personen met een (equivalent) leefloon naar herkomst,"Aantal inwoners naar herkomst 
(KSZ-cijfers)",Procent
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU,13,165,0.0788
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,22,495,0.0444
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,West- en Noord-EU15,4,531,0.0075
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,5,245,0.0204
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,13,11554,0.0011
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,EU,4,729,0.0055
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU,8,165,0.0485
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,17,505,0.0337
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Turkije en Maghreb,4,95,0.0421
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,10,302,0.0331
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,14,11515,0.0012
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,18,568,0.0317
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Turkije en Maghreb,5,108,0.0463
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen,13,323,0.0402
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,23,11425,0.002
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU,7,183,0.0383
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,21,617,0.034
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,21,348,0.0603
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,16,11380,0.0014
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,4,801,0.005
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Europa niet-EU,7,192,0.0365
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,31,671,0.0462
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,West- en Noord-EU15,4,581,0.0069
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,16,374,0.0428
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,18,11358,0.0016
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,4,842,0.0048
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Europa niet-EU,10,207,0.0483
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,28,730,0.0384
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,West- en Noord-EU15,4,585,0.0068
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen,27,446,0.0605
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,21,11382,0.0018
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Europa niet-EU,8,206,0.0388
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,41,824,0.0498
Boechout,11004,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Turkije en Maghreb,6,172,0.0349
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Andere landen,6,495,0.0121
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,24,12997,0.0018
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,EU,8,896,0.0089
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU,34,541,0.0628
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,56,2709,0.0207
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Turkije en Maghreb,16,1673,0.0096
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,West- en Noord-EU15,5,579,0.0086
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen,15,538,0.0279
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,34,12882,0.0026
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,9,950,0.0095
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU,34,606,0.0561
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,66,2877,0.0229
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Turkije en Maghreb,17,1733,0.0098
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,West- en Noord-EU15,5,579,0.0086
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen,17,620,0.0274
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,38,12810,0.003
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,9,1013,0.0089
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU,51,739,0.069
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,85,3165,0.0269
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb,17,1806,0.0094
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,West- en Noord-EU15,4,614,0.0065
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen,15,718,0.0209
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,26,12651,0.0021
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,4,1101,0.0036
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU,39,802,0.0486
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,77,3440,0.0224
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Turkije en Maghreb,23,1920,0.012
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,West- en Noord-EU15,4,626,0.0064
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,16,800,0.02
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,11,12457,0.0009
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,EU,6,1189,0.005
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU,31,796,0.0389
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,67,3608,0.0186
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Turkije en Maghreb,20,2012,0.0099
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,West- en Noord-EU15,5,693,0.0072
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,12,849,0.0141
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,33,12295,0.0027
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU,23,783,0.0294
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,47,3700,0.0127
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Turkije en Maghreb,12,2068,0.0058
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen,15,965,0.0155
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,25,12264,0.002
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,8,1314,0.0061
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU,23,826,0.0278
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,56,3991,0.014
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Turkije en Maghreb,18,2200,0.0082
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,West- en Noord-EU15,4,761,0.0053
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,19,1098,0.0173
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,17,12061,0.0014
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,8,1385,0.0058
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Europa niet-EU,23,850,0.0271
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,64,4307,0.0149
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Turkije en Maghreb,22,2359,0.0093
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,West- en Noord-EU15,4,827,0.0048
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,20,1205,0.0166
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,18,11886,0.0015
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,5,1446,0.0035
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Europa niet-EU,19,852,0.0223
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,53,4441,0.0119
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Turkije en Maghreb,14,2384,0.0059
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,West- en Noord-EU15,5,864,0.0058
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen,23,1337,0.0172
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,21,11742,0.0018
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,4,1530,0.0026
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Europa niet-EU,16,854,0.0187
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,48,4686,0.0102
Boom,11005,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Turkije en Maghreb,9,2495,0.0036
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Andere landen,6,215,0.0279
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,24,8753,0.0027
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,EU,9,706,0.0127
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU,11,138,0.0797
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,23,678,0.0339
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Turkije en Maghreb,6,325,0.0185
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,West- en Noord-EU15,8,443,0.0181
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,36,8605,0.0042
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,11,729,0.0151
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU,21,165,0.1273
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,36,792,0.0455
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Turkije en Maghreb,12,379,0.0317
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,West- en Noord-EU15,7,443,0.0158
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen,7,279,0.0251
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,31,8516,0.0036
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,13,764,0.017
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU,23,232,0.0991
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,40,937,0.0427
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb,10,426,0.0235
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,West- en Noord-EU15,6,445,0.0135
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Zuid-EU15,4,130,0.0308
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen,11,306,0.0359
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,32,8448,0.0038
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,15,825,0.0182
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU13,4,240,0.0167
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU,17,260,0.0654
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,33,992,0.0333
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Turkije en Maghreb,5,426,0.0117
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,West- en Noord-EU15,7,438,0.016
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Zuid-EU15,4,147,0.0272
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,15,355,0.0423
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,33,8305,0.004
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,EU,8,861,0.0093
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU,14,257,0.0545
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,39,1119,0.0349
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Turkije en Maghreb,10,507,0.0197
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Zuid-EU15,4,164,0.0244
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,19,409,0.0465
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,47,8303,0.0057
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,EU,11,934,0.0118
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU,14,273,0.0513
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,42,1233,0.0341
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Turkije en Maghreb,9,551,0.0163
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,West- en Noord-EU15,4,427,0.0094
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Zuid-EU15,5,185,0.027
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen,10,418,0.0239
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,35,8181,0.0043
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,13,979,0.0133
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,EU13,4,352,0.0114
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU,9,302,0.0298
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,30,1306,0.023
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Turkije en Maghreb,11,586,0.0188
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,West- en Noord-EU15,4,450,0.0089
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Zuid-EU15,5,177,0.0282
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,9,455,0.0198
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,32,8067,0.004
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,15,1039,0.0144
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU13,6,389,0.0154
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Europa niet-EU,15,325,0.0462
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,33,1424,0.0232
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Turkije en Maghreb,9,644,0.014
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,West- en Noord-EU15,5,470,0.0106
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Zuid-EU15,4,180,0.0222
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,15,504,0.0298
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,44,7932,0.0055
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,14,1063,0.0132
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU13,7,401,0.0175
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Europa niet-EU,11,347,0.0317
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,32,1583,0.0202
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Turkije en Maghreb,6,732,0.0082
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,West- en Noord-EU15,4,474,0.0084
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen,26,614,0.0423
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,36,7780,0.0046
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,12,1103,0.0109
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Europa niet-EU,12,358,0.0335
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,43,1786,0.0241
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Turkije en Maghreb,5,814,0.0061
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,West- en Noord-EU15,7,505,0.0139
Borsbeek,11007,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Zuid-EU15,4,206,0.0194
Brasschaat,11008,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Andere landen,6,964,0.0062
Brasschaat,11008,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,76,31407,0.0024
Brasschaat,11008,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,EU,10,4093,0.0024
Brasschaat,11008,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU,23,390,0.059
Brasschaat,11008,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,31,1513,0.0205
Brasschaat,11008,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,West- en Noord-EU15,7,3583,0.002
Brasschaat,11008,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen,8,913,0.0088
Brasschaat,11008,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,82,31251,0.0026
Brasschaat,11008,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,14,4144,0.0034
Brasschaat,11008,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU,39,478,0.0816
