Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Herkomst,Aantal niet-werkende werkzoekenden in beroepsinschakelingstijd,Totaal aantal niet-werkende werkzoekenden in beroepsinschakelingstijd,Procent
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,3,32,0.09375
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,32,37,0.864865
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,2,37,0.0540541
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,3,37,0.0810811
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,20,24,0.833333
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,0,24,0.0
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,4,24,0.166667
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,17,24,0.708333
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,2,24,0.0833333
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,5,24,0.208333
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,21,29,0.724138
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,1,29,0.0344828
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,7,29,0.241379
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,20,27,0.740741
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,3,27,0.111111
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,4,27,0.148148
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,17,27,0.62963
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,6,27,0.222222
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,4,27,0.148148
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,15,23,0.652174
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,5,23,0.217391
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,3,23,0.130435
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,14,19,0.736842
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,3,19,0.157895
Borsbeek,11007,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,2,19,0.105263
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,102,108,0.944444
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,3,108,0.0277778
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,3,108,0.0277778
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,94,101,0.930693
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,1,101,0.00990099
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,6,101,0.0594059
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,93,99,0.939394
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,2,99,0.020202
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,4,99,0.040404
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,96,101,0.950495
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,3,101,0.029703
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,2,101,0.019802
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,98,105,0.933333
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,4,105,0.0380952
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,3,105,0.0285714
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,107,118,0.90678
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,7,118,0.059322
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,4,118,0.0338983
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,90,99,0.909091
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,2,99,0.020202
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,7,99,0.0707071
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,83,98,0.846939
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,4,98,0.0408163
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,11,98,0.112245
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,87,96,0.90625
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,3,96,0.03125
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,6,96,0.0625
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,74,82,0.902439
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,2,82,0.0243902
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,6,82,0.0731707
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,62,71,0.873239
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,2,71,0.028169
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,7,71,0.0985915
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,59,68,0.867647
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,2,68,0.0294118
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,7,68,0.102941
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,48,54,0.888889
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,2,54,0.037037
Brasschaat,11008,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,4,54,0.0740741
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,75,78,0.961538
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,1,78,0.0128205
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,2,78,0.025641
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,74,77,0.961039
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,2,77,0.025974
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,1,77,0.012987
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,71,76,0.934211
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,3,76,0.0394737
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,2,76,0.0263158
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,72,75,0.96
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,1,75,0.0133333
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,2,75,0.0266667
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,87,91,0.956044
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,2,91,0.021978
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,2,91,0.021978
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,85,89,0.955056
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,2,89,0.0224719
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,2,89,0.0224719
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,78,82,0.95122
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,2,82,0.0243902
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,2,82,0.0243902
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,77,81,0.950617
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,1,81,0.0123457
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,3,81,0.037037
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,69,71,0.971831
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,1,71,0.0140845
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,1,71,0.0140845
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,54,57,0.947368
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,2,57,0.0350877
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,1,57,0.0175439
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,44,47,0.93617
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,1,47,0.0212766
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,2,47,0.0425532
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,50,56,0.892857
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,2,56,0.0357143
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,4,56,0.0714286
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,36,42,0.857143
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,2,42,0.047619
Brecht,11009,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,4,42,0.0952381
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,62,65,0.953846
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,1,65,0.0153846
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,2,65,0.0307692
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,67,73,0.917808
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,4,73,0.0547945
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,2,73,0.0273973
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,54,60,0.9
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,1,60,0.0166667
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,5,60,0.0833333
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,46,54,0.851852
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,1,54,0.0185185
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,7,54,0.12963
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,51,57,0.894737
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,1,57,0.0175439
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,5,57,0.0877193
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,57,64,0.890625
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,1,64,0.015625
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,6,64,0.09375
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,45,53,0.849057
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,2,53,0.0377358
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,6,53,0.113208
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,43,50,0.86
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,1,50,0.02
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,6,50,0.12
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,41,50,0.82
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,2,50,0.04
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,7,50,0.14
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,36,43,0.837209
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,2,43,0.0465116
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,5,43,0.116279
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,26,30,0.866667
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,0,30,0.0
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,4,30,0.133333
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,23,29,0.793103
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,1,29,0.0344828
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,5,29,0.172414
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,14,21,0.666667
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,2,21,0.0952381
Edegem,11013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,5,21,0.238095
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,48,51,0.941176
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,3,51,0.0588235
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,0,51,0.0
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,48,51,0.941176
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,2,51,0.0392157
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,1,51,0.0196078
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,49,54,0.907407
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,5,54,0.0925926
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,0,54,0.0
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,54,57,0.947368
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,3,57,0.0526316
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,0,57,0.0
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,49,55,0.890909
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,4,55,0.0727273
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,2,55,0.0363636
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,52,60,0.866667
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,7,60,0.116667
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,1,60,0.0166667
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,47,53,0.886792
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,4,53,0.0754717
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,2,53,0.0377358
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,42,48,0.875
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,4,48,0.0833333
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,2,48,0.0416667
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,42,49,0.857143
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,6,49,0.122449
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,1,49,0.0204082
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,34,41,0.829268
Essen,11016,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,6,41,0.146341
