Gemeente,NIS-code,Centrumstad?,Indicator,Herkomst,Jaar,Procent
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.51111
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,0.11111
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,0.36735
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,0.06122
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,0.4898
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,0.08163
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,0.48333
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2016,0.1
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2016,0.41667
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2016,
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2017,0.45205
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2017,0.08219
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2017,0.46575
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2017,
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2018,0.44286
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2018,0.05714
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2018,0.45714
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2018,0.04286
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2019,0.42188
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2019,0.04688
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2019,0.51563
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2019,0.01563
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2020,0.31915
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2020,0.06383
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2020,0.59574
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2020,0.02128
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.26316
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,0.13158
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.55263
Brasschaat,11008,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,0.05263
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,0.68421
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,0.05263
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,0.26316
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.70833
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,0.08333
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,0.20833
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.64706
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,0.11765
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.23529
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,0.53333
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,0.13333
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,0.33333
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,0.71429
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2016,0.14286
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2016,0.14286
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2016,
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2017,0.57143
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2017,0.10714
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2017,0.25
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2017,0.07143
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2018,0.55172
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2018,0.13793
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2018,0.27586
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2018,0.03448
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2019,0.5873
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2019,0.19048
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2019,0.22222
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2019,
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2020,0.54795
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2020,0.15068
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2020,0.30137
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2020,
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.49315
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,0.15068
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.34247
Brecht,11009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,0.0137
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,0.22807
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,0.05263
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,0.5614
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,0.15789
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.24138
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,0.08621
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,0.55172
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,0.12069
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.26866
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,0.1194
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.56716
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,0.04478
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,0.25373
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,0.14925
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,0.55224
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,0.04478
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,0.31507
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2016,0.10959
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2016,0.53425
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2016,0.0411
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2017,0.22951
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2017,0.11475
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2017,0.65574
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2017,
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2018,0.1875
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2018,0.14583
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2018,0.66667
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2018,
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2019,0.18644
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2019,0.11864
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2019,0.66102
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2019,0.0339
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2020,0.24194
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2020,0.04839
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2020,0.70968
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2020,
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.22951
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,0.01639
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.68852
Edegem,11013,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,0.06557
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,0.4
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,0.2
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,0.4
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.33333
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,0.16667
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,0.5
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.09524
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,0.19048
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.57143
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,0.14286
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,0.27778
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,0.11111
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,0.61111
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,0.3
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2016,0.13333
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2016,0.56667
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2016,
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2017,0.45238
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2017,0.14286
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2017,0.40476
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2017,
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2018,0.51515
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2018,0.09091
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2018,0.39394
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2018,
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2019,0.57143
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2019,0.04762
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2019,0.33333
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2019,0.04762
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2020,0.52941
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2020,0.05882
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2020,0.35294
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2020,0.05882
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.31579
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.63158
Essen,11016,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,0.05263
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,0.16667
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,0.83333
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.25
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,0.04167
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,0.625
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,0.08333
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.20588
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,0.05882
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.64706
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,0.08824
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,0.23529
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,0.11765
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,0.55882
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,0.08824
Hemiksem,11018,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,0.38889
