Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Herkomst,Aantal personen met een (equivalent) leefloon naar herkomst,"Aantal inwoners naar herkomst 
(KSZ-cijfers)",Procent
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2018,West- en Noord-EU15,269,39459,0.0068172
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2018,Zuid-EU15,106,15274,0.0069399
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,5500,76181,0.0721965
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,België,1227,255251,0.00480703
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,EU,508,79228,0.00641187
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,EU13                                              ,149,23362,0.00637788
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,Europa niet-EU                                    ,541,20987,0.0257779
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,7052,191130,0.0368964
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,Turkije en Maghreb                                ,1011,93962,0.0107597
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,West- en Noord-EU15,268,40063,0.00668946
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,Zuid-EU15,91,15803,0.0057584
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,4868,79684,0.0610913
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,België,1119,250800,0.00446172
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,EU,521,81582,0.00638621
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,EU13                                              ,147,24328,0.00604242
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,Europa niet-EU                                    ,517,21445,0.0241082
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,6418,197015,0.0325762
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,Turkije en Maghreb                                ,1033,95886,0.0107732
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,West- en Noord-EU15,267,40726,0.00655601
Antwerpen,11002,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,Zuid-EU15,107,16528,0.00647386
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,29,11577,0.00250497
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,13,390,0.0333333
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,28,11680,0.00239726
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,18,11594,0.00155253
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,14,477,0.0293501
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,20,11546,0.0017322
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU                                    ,13,165,0.0787879
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,22,495,0.0444444
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,13,11554,0.00112515
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,17,505,0.0336634
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen                                     ,10,302,0.0331126
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,14,11515,0.00121581
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,18,568,0.0316901
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen                                     ,13,323,0.0402477
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,23,11425,0.00201313
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,21,617,0.0340357
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen                                     ,21,348,0.0603448
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,16,11380,0.00140598
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,31,671,0.0461997
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen                                     ,16,374,0.0427807
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,18,11358,0.00158479
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Europa niet-EU                                    ,10,207,0.0483092
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,28,730,0.0383562
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen                                     ,27,446,0.0605381
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,21,11382,0.00184502
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,41,824,0.0497573
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,31,512,0.0605469
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,België,22,11415,0.00192729
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,47,920,0.051087
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,42,549,0.0765027
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,België,22,11436,0.00192375
Boechout,11004,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,55,993,0.0553877
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,24,12997,0.00184658
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU                                    ,34,541,0.0628466
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,56,2709,0.0206718
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Turkije en Maghreb                                ,16,1673,0.00956366
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen                                     ,15,538,0.027881
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,34,12882,0.00263934
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU                                    ,34,606,0.0561056
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,66,2877,0.0229406
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Turkije en Maghreb                                ,17,1733,0.00980958
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen                                     ,17,620,0.0274194
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,38,12810,0.00296643
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU                                    ,51,739,0.0690122
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,85,3165,0.0268562
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb                                ,17,1806,0.00941307
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen                                     ,15,718,0.0208914
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,26,12651,0.00205517
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU                                    ,39,802,0.0486284
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,77,3440,0.0223837
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Turkije en Maghreb                                ,23,1920,0.0119792
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen                                     ,16,800,0.02
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,11,12457,0.000883038
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU                                    ,31,796,0.0389447
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,67,3608,0.0185698
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Turkije en Maghreb                                ,20,2012,0.00994036
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen                                     ,12,849,0.0141343
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,33,12295,0.00268402
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU                                    ,23,783,0.0293742
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,47,3700,0.0127027
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Turkije en Maghreb                                ,12,2068,0.00580271
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen                                     ,15,965,0.015544
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,25,12264,0.00203849
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU                                    ,23,826,0.027845
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,56,3991,0.0140316
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Turkije en Maghreb                                ,18,2200,0.00818182
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen                                     ,19,1098,0.0173042
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,17,12061,0.0014095
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Europa niet-EU                                    ,23,850,0.0270588
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,64,4307,0.0148595
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Turkije en Maghreb                                ,22,2359,0.00932599
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen                                     ,20,1205,0.0165975
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,18,11886,0.00151439
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Europa niet-EU                                    ,19,852,0.0223005
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,53,4441,0.0119342
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Turkije en Maghreb                                ,14,2384,0.00587248
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen                                     ,23,1337,0.0172027
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,21,11742,0.00178845
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Europa niet-EU                                    ,16,854,0.0187354
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,48,4686,0.0102433
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,40,1537,0.0260247
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,België,13,11573,0.0011233
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Europa niet-EU                                    ,18,876,0.0205479
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,70,4996,0.0140112
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Turkije en Maghreb                                ,12,2583,0.00464576
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,40,1669,0.0239664
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,België,16,11440,0.0013986
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Europa niet-EU                                    ,14,938,0.0149254
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,64,5309,0.012055
Boom,11005,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Turkije en Maghreb                                ,10,2702,0.00370096
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,24,8753,0.00274192
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU                                    ,11,138,0.0797101
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,23,678,0.0339233
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,36,8605,0.00418361
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,11,729,0.0150892
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU                                    ,21,165,0.127273
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,36,792,0.0454545
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Turkije en Maghreb                                ,12,379,0.0316623
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,31,8516,0.00364021
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,13,764,0.0170157
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU                                    ,23,232,0.0991379
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,40,937,0.0426894
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb                                ,10,426,0.0234742
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen                                     ,11,306,0.0359477
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,32,8448,0.00378788
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,15,825,0.0181818
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU                                    ,17,260,0.0653846
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,33,992,0.0332661
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen                                     ,15,355,0.0422535
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,33,8305,0.00397351
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU                                    ,14,257,0.0544747
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,39,1119,0.0348525
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Turkije en Maghreb                                ,10,507,0.0197239
Borsbeek,11007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen                                     ,19,409,0.0464548
